Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2016,Honda Jazz 1.2 V i VTEC,"84,930",Petrol,Manual,3.89,"Begumbazar, Hyderabad"
2014,Audi A6 2.0 TDI Premium Plus,"1,04,000",Diesel,Automatic,13.50,"Dattatreya Colony, Hyderabad"
2014,Skoda Rapid 1.5 TDI Elegance,"1,20,466",Diesel,Manual,4.70,"Nagol, Hyderabad"
2017,Volvo XC 90 D5 Inscription,"1,02,000",Diesel,Automatic,40,"Banjara Hills, Hyderabad"
2011,BMW 5 Series 525d,"1,10,000",Diesel,Automatic,11.50,"Saidabad Colony, Hyderabad"
2015,Volkswagen Polo 1.5 TDI Comfortline,"1,34,000",Diesel,Manual,4.50,"LB Nagar, Hyderabad"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"1,18,998",Diesel,Manual,5.63,"Begumbazar, Hyderabad"
2017,Mahindra TUV 300 T10,"93,000",Diesel,Manual,6.80,"LB Nagar, Hyderabad"
2018,Maruti Vitara Brezza ZDi Plus,"1,05,000",Diesel,Manual,8.30,"Vanastalipuram, Hyderabad"
2020,Ford Ecosport 1.5 Petrol Titanium,"60,856",Petrol,Manual,9.03,"Begumbazar, Hyderabad"
2016,Skoda Rapid 1.5 TDI Ambition,"77,669",Diesel,Manual,6.45,"Musheerabad DSO, Hyderabad"
2013,Skoda Rapid 1.6 TDI Ambition Plus,"56,608",Diesel,Manual,4.50,"Musheerabad DSO, Hyderabad"
2016,Maruti Ritz LDi,"1,59,000",Diesel,Manual,2.85,"Bowenpally, Hyderabad"
2020,Toyota Innova Crysta 2.4 ZX MT,"44,000",Diesel,Manual,25,"Lb Nagar, Hyderabad"
2011,Bentley Continental Flying Spur BSIV,"62,000",Petrol,Automatic,65,"Ramgopalpet, Hyderabad"
2021,Kia Sonet GTX Plus Turbo iMT DT,"26,155",Petrol,Manual,11.50,"Kukatpally, Hyderabad"
2018,Maruti Vitara Brezza VDi,"92,258",Diesel,Manual,7.90,"Vaishalinagar, Hyderabad"
2020,Volkswagen Polo 1.0 TSI Highline Plus,"19,000",Petrol,Manual,7.50,"Lb Nagar, Hyderabad"
2022,Kia Carens Luxury Plus Diesel 7Str BSVI,"50,221",Diesel,Manual,16,"Nagole, Hyderabad"
2017,Honda WR-V i-DTEC VX,"75,276",Diesel,Manual,6.90,Hyderabad
2016,Maruti Alto 800 LXI,"39,514",Petrol,Manual,2.95,"Nagol, Hyderabad"
2021,Hyundai Grand i10 Nios Sportz CNG,"71,314",CNG,Manual,5.89,"Begumbazar, Hyderabad"
2014,Maruti Alto K10 VXI,"90,000",Petrol,Manual,2.25,"Khairatabad, Hyderabad"
2019,Maruti Baleno 1.2 CVT Alpha,"34,613",Petrol,Automatic,6.85,"Rangareddi, Hyderabad"
2016,Mahindra TUV 300 mHAWK100 T8,"92,000",Diesel,Manual,5.90,"Central Secretariat, Hyderabad"
2016,Maruti Celerio ZXI,"84,207",Petrol,Manual,3.20,"Nagole, Hyderabad"
2021,MG Hector Sharp CVT,"35,431",Petrol,Automatic,13.19,"Begumbazar, Hyderabad"
2021,Toyota Innova Crysta 2.4 ZX 7 STR AT,"26,607",Diesel,Automatic,29.75,"Madhapur, Hyderabad"
2017,Maruti Baleno 1.2 Zeta,"39,524",Petrol,Manual,5.33,"Rangareddi, Hyderabad"
2021,Honda Amaze V CVT Petrol,"9,955",Petrol,Automatic,7.95,"Miyapur, Hyderabad"
2015,Hyundai EON Era Plus,"58,607",Petrol,Manual,2.38,"Begumbazar, Hyderabad"
2022,Renault Triber RXL BSVI,"24,111",Petrol,Manual,6,"Rangareddi, Hyderabad"
2018,Audi Q5 35TDI,"20,000",Diesel,Automatic,45,"Mehdipatnam, Hyderabad"
2017,Hyundai i20 1.4 Asta,"95,000",Diesel,Manual,5.90,Hyderabad
2022,Honda WR-V VX,"12,340",Petrol,Manual,9.50,"Madhapur, Hyderabad"
2019,Maruti Alto K10 VXI Optional,"76,160",Petrol,Manual,3.22,"Rangareddi, Hyderabad"
2013,Hyundai EON D Lite Plus,"65,000",Petrol,Manual,2.35,"Dattatreya Colony, Hyderabad"
2016,Hyundai Grand i10 Sportz,"43,166",Petrol,Manual,3.85,"Begumbazar, Hyderabad"
2017,Maruti Wagon R AMT VXI,"65,000",Petrol,Automatic,3.95,"Lb Nagar, Hyderabad"
2018,Maruti Celerio ZXI AMT,"34,057",Petrol,Automatic,4.11,"Rangareddi, Hyderabad"
2023,Maruti Swift VXI AMT BSVI,"13,057",Petrol,Automatic,7.80,"Madhapur, Hyderabad"
2018,BMW X1 xDrive 20d xLine,"61,564",Diesel,Automatic,24.24,"Jntu Kukat Pally, Hyderabad"
2018,Maruti Baleno 1.2 Zeta,"40,306",Petrol,Manual,6.42,"Miyapur, Hyderabad"
2020,Mahindra Thar LX Hard Top Diesel AT,"56,397",Diesel,Automatic,13,"Nagole, Hyderabad"
2023,Kia Carens Luxury Plus Diesel 7Str BSVI,"19,178",Diesel,Manual,18.25,"Lb Nagar, Hyderabad"
2022,Audi Q8 55 TFSI Quattro BSVI,"30,381",Petrol,Automatic,1.09 Crore,"Madhapur, Hyderabad"
2014,Hyundai EON D Lite Plus,"72,000",Petrol,Manual,2.60,"Lb Nagar, Hyderabad"
2020,MG Hector Sharp Diesel MT,"51,000",Diesel,Manual,14.80,"Lb Nagar, Hyderabad"
2022,Skoda Kushaq 1.0 TSI Ambition AT,"21,600",Petrol,Automatic,12.50,"Lb Nagar, Hyderabad"
2018,Honda Amaze S Option i-VTEC,"55,252",Petrol,Manual,4.70,"Madhapur, Hyderabad"
2019,Maruti Alto 800 LXI Optional,"27,000",Petrol,Manual,3.45,"Ramgopalpet, Hyderabad"
2009,Toyota Innova 2.5 G (Diesel) 8 Seater,"1,25,000",Diesel,Manual,3.90,"Mehdipatnam, Hyderabad"
2021,Kia Sonet 1.5 GTX Plus Diesel DT,"66,278",Diesel,Manual,9.50,"Vanastalipuram, Hyderabad"
2010,Hyundai Santro Xing GLS,"82,500",Petrol,Manual,2.10,"Shahalibanda, Hyderabad"
2014,Honda City i DTEC S,"93,000",Diesel,Manual,3.60,"Mehdipatnam, Hyderabad"
2022,Mercedes-Benz GLA 220d 4M BSVI,"16,500",Diesel,Automatic,46.95,"Bowenpally, Hyderabad"
2022,Maruti S-Presso VXI Plus 2019-2022,"9,961",Petrol,Manual,4.26,"Rangareddi, Hyderabad"
2023,Maruti Wagon R ZXI,"19,539",Petrol,Manual,6.30,"Nagol, Hyderabad"
2018,Jeep Compass 2.0 Limited,"31,787",Diesel,Manual,13.50,"Madhapur, Hyderabad"
2016,Honda City i VTEC V,"1,04,373",Petrol,Manual,4.87,"Rangareddi, Hyderabad"
2012,Renault Duster 85PS Diesel RxL,"1,15,025",Diesel,Manual,3.50,"Nagol, Hyderabad"
2018,Hyundai EON Sportz,"18,200",Petrol,Manual,3.25,"Vidyanagar, Hyderabad"
2014,Honda City i DTec V,"1,04,223",Diesel,Manual,4.80,"Nagole, Hyderabad"
2017,Mercedes-Benz GLC 220d 4MATIC Style,"84,800",Diesel,Automatic,30,"Madhapur, Hyderabad"
2020,Maruti Swift Dzire VXI 1.2,"53,376",Petrol,Manual,6.95,"Lb Nagar, Hyderabad"
2021,Tata Nexon XZ Plus BSVI,"22,827",Petrol,Manual,8.80,"Madhapur, Hyderabad"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"76,208",Petrol,Automatic,7.60,"Begumbazar, Hyderabad"
2017,Volvo S60 D5 Inscription,"59,721",Diesel,Automatic,17.98,"Jntu Kukat Pally, Hyderabad"
2024,Hyundai i20 Sportz Opt IVT,"14,470",Petrol,Automatic,9.95,"Madhapur, Hyderabad"
2018,Maruti Alto 800 LXI,"79,447",Petrol,Manual,2.66,"Begumbazar, Hyderabad"
2018,Maruti Wagon R AMT VXI,"63,000",Petrol,Automatic,4.30,Hyderabad
2013,Jaguar XF 2.2 Litre Luxury,"61,200",Diesel,Automatic,16,"Madhapur, Hyderabad"
2019,BMW 5 Series 530d M Sport,"53,000",Diesel,Automatic,39.95,"Banjara Hills, Hyderabad"
2022,Kia Sonet HTX Diesel AT BSVI,"45,004",Diesel,Automatic,13.75,"Madhapur, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,42,526",Diesel,Manual,32,"Nagole, Hyderabad"
2014,Volkswagen Vento 1.6 Highline,"97,214",Petrol,Manual,4.25,"Lb Nagar, Hyderabad"
2013,Maruti Alto 800 LXI,"15,376",Petrol,Manual,2.25,"Begumbazar, Hyderabad"
2012,Hyundai Verna 1.6 SX,"1,29,000",Diesel,Manual,3.25,"Mehdipatnam, Hyderabad"
2022,Renault KWID 1.0 RXT AMT BSVI,"43,148",Petrol,Automatic,4.32,"Begumbazar, Hyderabad"
2021,Tata Nexon XZA Plus AMT Diesel BSVI,"64,787",Diesel,Automatic,11,"Nagole, Hyderabad"
2018,Honda City i-VTEC CVT ZX,"62,900",Petrol,Automatic,8.85,"Madhapur, Hyderabad"
2009,Maruti Wagon R LXI LPG,"78,000",LPG,Manual,2.20,"Lb Nagar, Hyderabad"
2018,Datsun GO T,"37,489",Petrol,Manual,3,"Begumbazar, Hyderabad"
2017,Maruti Wagon R AMT VXI,"36,000",Petrol,Automatic,4.25,"LB Nagar, Hyderabad"
2022,Mahindra XUV300 W8 Diesel Sunroof BSVI,"37,170",Diesel,Manual,10.75,"Begumbazar, Hyderabad"
2020,Tata Tiago XZ Plus,"36,235",Petrol,Manual,5.10,"Begumbazar, Hyderabad"
2012,Maruti Wagon R LXI CNG,"77,759",CNG,Manual,2.89,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2014,Mahindra XUV500 W8 FWD,"1,09,357",Diesel,Manual,6.90,"Nagol, Hyderabad"
2015,Mahindra TUV 300 T8,"57,000",Diesel,Manual,5.50,"Lb Nagar, Hyderabad"
2018,Maruti Swift Dzire ZXI Plus,"85,286",Petrol,Manual,6.25,"Nehrunagar, Hyderabad"
2021,Honda City ZX CVT,"36,165",Petrol,Automatic,10.85,"Rangareddi, Hyderabad"
2010,Hyundai i10 Sportz 1.2 AT,"60,000",Petrol,Automatic,3.20,"LB Nagar, Hyderabad"
2015,Renault Lodgy 110PS RxZ 7 Seater,"76,439",Diesel,Manual,4.25,"Nehrunagar, Hyderabad"
2018,Hyundai Verna CRDi 1.6 AT SX Plus,"48,500",Diesel,Automatic,10.25,"Madhapur, Hyderabad"
2010,Maruti Swift 1.2 VDI BSII,"1,56,701",Diesel,Manual,2.75,"Lb Nagar, Hyderabad"
2013,Nissan Terrano XL Plus 85 PS,"89,016",Diesel,Manual,4.20,"Kukatpally, Hyderabad"
2018,Ford Ecosport Signature Edition Petrol BSIV,"80,227",Petrol,Manual,6.62,"Rangareddi, Hyderabad"
2013,Maruti Alto 800 LXI,"98,824",Petrol,Manual,2.13,"Begumbazar, Hyderabad"
2015,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,"1,53,052",Diesel,Manual,10.50,"Nagol, Hyderabad"
2009,Maruti Swift Dzire VDi,"88,012",Diesel,Manual,2.45,"Nagole, Hyderabad"
2022,Mahindra Thar LX 4-Str Convert Top Diesel AT BSVI,"44,660",Diesel,Automatic,16.50,"Nagol, Hyderabad"
2020,Maruti Ertiga VXI,"1,36,000",Petrol,Manual,7.70,"Yakutpura, Hyderabad"
2018,Tata Nexon 1.5 Revotorq XMA,"79,000",Diesel,Automatic,7.99,"Vaishalinagar, Hyderabad"
2019,Datsun RediGO 1.0 S,"43,950",Petrol,Manual,2.55,"Begumbazar, Hyderabad"
2016,Renault KWID 1.0 RXT Optional AT 2016-2019,"31,054",Petrol,Automatic,3.02,"Rangareddi, Hyderabad"
2018,Maruti Vitara Brezza VDi,"89,520",Diesel,Manual,7.20,"Uppal, Hyderabad"
2021,Honda City VX MT,"47,327",Petrol,Manual,9.48,"Rangareddi, Hyderabad"
2021,Maruti Vitara Brezza VXI,"74,453",Petrol,Manual,7.88,"Begumbazar, Hyderabad"
2019,BMW X1 sDrive 20d xLine,"61,000",Diesel,Automatic,27.95,"Banjara Hills, Hyderabad"
2022,Tata Altroz XZ Plus Dark Edition Diesel BSVI,"42,250",Diesel,Manual,8.15,"Begumbazar, Hyderabad"
2018,Hyundai Verna CRDi 1.6 AT SX Plus,"82,000",Diesel,Automatic,9,"Lb Nagar, Hyderabad"
2010,Toyota Fortuner 3.0 Diesel,"2,00,000",Diesel,Manual,9.95,"Bowenpally, Hyderabad"
2013,Maruti Wagon R LXI BS IV,"58,000",Petrol,Manual,3.10,"Ramgopalpet, Hyderabad"
2021,Honda City ZX MT,"50,183",Petrol,Manual,10.61,"Rangareddi, Hyderabad"
2017,Maruti Swift Dzire VXI 1.2 BS IV,"84,994",Petrol,Manual,5.65,"Nagol, Hyderabad"
2013,Volkswagen Polo 1.2 MPI Comfortline,"90,944",Petrol,Manual,3.80,"Musheerabad Dso, Hyderabad"
2019,Jeep Compass 1.4 Longitude Option BSIV,"65,402",Petrol,Automatic,13.50,"Madhapur, Hyderabad"
2008,Maruti Swift 1.2 VDI BSII,"1,06,000",Diesel,Manual,2.25,"Dattatreya Colony, Hyderabad"
2017,Mercedes-Benz GLA Class 200 d Sport,"65,000",Diesel,Automatic,21.95,"Banjara Hills, Hyderabad"
2016,Maruti Alto 800 LXI,"50,459",Petrol,Manual,2.34,"Rangareddi, Hyderabad"
2018,Maruti Baleno Alpha,"46,915",Petrol,Manual,7,"Madhapur, Hyderabad"
2023,Hyundai Verna SX IVT Opt,"22,055",Petrol,Automatic,16.50,"Madhapur, Hyderabad"
2016,Maruti Alto 800 LXI,"36,951",Petrol,Manual,2.63,"Rangareddi, Hyderabad"
2015,Maruti Swift LXI BSIV,"1,34,810",Petrol,Manual,3.50,"Uppal, Hyderabad"
2021,Volkswagen Polo 1.0 TSI Highline Plus AT,"72,000",Petrol,Automatic,8.75,Hyderabad
2021,Maruti Vitara Brezza ZXI Plus,"79,681",Petrol,Manual,8.20,"Uppal, Hyderabad"
2022,Mahindra Thar LX 4-Str Convert Top Diesel BSVI,"12,150",Diesel,Manual,17.50,"Nagol, Hyderabad"
2017,Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"57,816",Petrol,Automatic,6.42,"Rangareddi, Hyderabad"
2012,Renault Duster 110PS Diesel RxL,"85,000",Diesel,Manual,3.60,"Lb Nagar, Hyderabad"
2019,Maruti Ciaz 1.4 Alpha,"25,000",Petrol,Manual,8.95,"Banjara Hills, Hyderabad"
2022,Mahindra Thar LX 4WD Convert Top Diesel BSVI,"32,896",Diesel,Manual,14,"Uppal, Hyderabad"
2014,Toyota Fortuner 4x2 AT,"1,46,000",Diesel,Automatic,13.80,"Mehdipatnam, Hyderabad"
2017,Maruti Baleno 1.2 Alpha,"92,148",Petrol,Manual,4.88,"Begumbazar, Hyderabad"
2013,Maruti Ritz VDi,"1,32,000",Diesel,Manual,2.60,Hyderabad
2022,Honda City ZX MT,"12,917",Petrol,Manual,13.90,"Madhapur, Hyderabad"
2016,Hyundai i20 Sportz 1.2,"89,985",Petrol,Manual,4.77,"Rangareddi, Hyderabad"
2013,Maruti Swift VXI,"50,159",Petrol,Manual,3.65,"Rangareddi, Hyderabad"
2009,Hyundai i10 Magna 1.2,"74,000",Petrol,Manual,2.20,"LB Nagar, Hyderabad"
2016,Maruti Alto 800 STD Optional,"68,000",Petrol,Manual,2.75,Hyderabad
2013,Honda Amaze S i-Vtech,"99,813",Petrol,Manual,2.96,"Begumbazar, Hyderabad"
2021,Honda City ZX MT Diesel,"59,000",Diesel,Manual,13,"LB Nagar, Hyderabad"
2020,Toyota Innova Crysta 2.4 VX 7 STR,"42,900",Diesel,Manual,23.25,"Madhapur, Hyderabad"
2015,Honda City i DTEC VX,"1,17,000",Diesel,Manual,5.50,"Lb Nagar, Hyderabad"
2016,Maruti Alto 800 VXI,"70,000",Petrol,Manual,2.95,"LB Nagar, Hyderabad"
2021,Maruti Ertiga ZXI Plus,"1,14,000",Petrol,Manual,9.80,"Vanastalipuram, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,28,432",Diesel,Manual,33.95,"Madhapur, Hyderabad"
2019,Maruti Ignis 1.2 Delta BSIV,"72,659",Petrol,Manual,3.75,"Begumbazar, Hyderabad"
2019,BMW X5 xDrive 30d xLine,"70,000",Diesel,Automatic,67.95,"Bowenpally, Hyderabad"
2014,Nissan Terrano XE 85 PS,"63,692",Diesel,Manual,4.25,"Uppal, Hyderabad"
2017,Nissan Micra Diesel XL,"1,20,000",Diesel,Manual,3.95,"L B Nagar, Hyderabad"
2017,Volkswagen Vento 1.5 TDI Highline AT,"87,912",Diesel,Automatic,6.90,"Musheerabad DSO, Hyderabad"
2020,MG Hector Sharp Diesel MT BSIV,"54,000",Diesel,Manual,15.50,"LB Nagar, Hyderabad"
2018,BMW X5 xDrive 30d Design Pure Experience 7 Seater,"70,303",Diesel,Automatic,44.95,"Madhapur, Hyderabad"
2020,Maruti Wagon R VXI,"56,791",Petrol,Manual,5,"Musheerabad DSO, Hyderabad"
2019,Maruti Wagon R VXI,"67,000",Petrol,Manual,4.94,"L B Nagar, Hyderabad"
2018,Maruti Swift AMT VDI,"73,000",Diesel,Automatic,6.10,"LB Nagar, Hyderabad"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"68,200",Diesel,Manual,7.45,"Madhapur, Hyderabad"
2016,Volkswagen Polo 1.5 TDI Comfortline,"89,000",Diesel,Manual,6.30,"Lb Nagar, Hyderabad"
2013,Maruti Ritz VXi (ABS) BS IV,"60,152",Petrol,Manual,2.80,"Uppal, Hyderabad"
2016,Ford Ecosport 1.5 TDCi Titanium BSIV,"98,000",Diesel,Manual,6.50,"Bowenpally, Hyderabad"
2015,Volvo V40 D3,"71,969",Diesel,Automatic,12,"Musheerabad DSO, Hyderabad"
2012,Maruti Ritz ZDi,"1,48,188",Diesel,Manual,2.70,"Uppal, Hyderabad"
2021,Mahindra XUV500 W9 AT,"73,800",Diesel,Automatic,16.50,"Madhapur, Hyderabad"
2015,Skoda Superb Elegance 1.8 TSI MT,"58,200",Petrol,Manual,7.15,Hyderabad
2017,Maruti Alto K10 VXI Optional,"30,924",Petrol,Manual,3.15,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2020,Tata Harrier XZA Plus Dark Edition AT,"62,522",Diesel,Automatic,16.50,"Nagole, Hyderabad"
2009,Skoda Fabia 1.2 MPI Classic,"91,000",Petrol,Manual,2.20,"Lb Nagar, Hyderabad"
2023,Mahindra XUV300 W8 Option AMT BSVI,"13,100",Petrol,Automatic,13.10,"Vidyanagar, Hyderabad"
2016,Maruti Alto 800 VXI Airbag,"44,611",Petrol,Manual,2.75,"Nagol, Hyderabad"
2021,Tata Nexon XZ Plus (O) Diesel,"58,535",Diesel,Manual,10,"Nagole, Hyderabad"
2022,Mahindra XUV300 W8 Option Diesel BSVI,"31,000",Diesel,Manual,13.50,"Lb Nagar, Hyderabad"
2018,Maruti Alto 800 LXI,"39,844",Petrol,Manual,2.86,"Begumbazar, Hyderabad"
2022,Maruti Celerio ZXI Plus,"19,787",Petrol,Manual,5.35,"Rangareddi, Hyderabad"
2022,Renault KWID Climber 1.0 AMT Opt BSIV,"35,416",Petrol,Automatic,5.19,"Uppal, Hyderabad"
2011,BMW X1 sDrive20d,"1,00,650",Diesel,Automatic,6.75,"Bowenpally, Hyderabad"
2011,Hyundai i10 Sportz AT,"66,127",Petrol,Automatic,3.50,"Nagol, Hyderabad"
2023,Kia Seltos GTX Plus,"2,500",Petrol,Manual,17.95,"Banjara Hills, Hyderabad"
2022,Nissan Magnite Turbo CVT XL BSVI,"18,000",Petrol,Automatic,8.49,"Vidyanagar, Hyderabad"
2021,Tata Punch Creative AMT BSVI,"89,107",Petrol,Automatic,6.80,"Rangareddi, Hyderabad"
2022,Honda City i-VTEC CVT ZX,"23,000",Petrol,Automatic,13.75,"Banjara Hills, Hyderabad"
2023,Toyota Fortuner 4X2 Diesel,"38,575",Diesel,Manual,39.90,"Musheerabad Dso, Hyderabad"
2011,Hyundai i10 Sportz,"89,000",Petrol,Manual,2.40,"Lb Nagar, Hyderabad"
2018,Renault KWID 1.0 RXT Optional AT 2016-2019,"33,452",Petrol,Automatic,3.48,"Rangareddi, Hyderabad"
2017,Mercedes-Benz E-Class E350 CDI Avantgrade,"28,000",Diesel,Automatic,43,"Mehdipatnam, Hyderabad"
2023,Honda Elevate ZX,"4,364",Petrol,Manual,14.90,"Madhapur, Hyderabad"
2020,Maruti Celerio VXI Optional,"45,000",Petrol,Manual,4.95,"Lb Nagar, Hyderabad"
2021,Maruti Swift VXI,"42,600",Petrol,Manual,5.99,"Vidyanagar, Hyderabad"
2023,Mahindra Thar LX 4WD Hard Top Diesel AT BSVI,"39,581",Diesel,Automatic,16.90,"Madhapur, Hyderabad"
2014,Hyundai Verna SX CRDi AT,"56,000",Diesel,Automatic,5.95,"Bowenpally, Hyderabad"
2010,Maruti Ritz VDi,"1,20,284",Diesel,Manual,2.25,"Peerzadiguda, Hyderabad"
2020,Land Rover Discovery Sport Dynamic SE Diesel,"31,406",Diesel,Automatic,55,"Madhapur, Hyderabad"
2021,Tata Nexon XZ Plus BSVI,"22,721",Petrol,Manual,8.80,"Madhapur, Hyderabad"
2020,Tata Nexon 1.5 Revotorq XZA Plus,"26,420",Diesel,Automatic,9.50,"Nagole, Hyderabad"
2021,Maruti Baleno Zeta,"59,000",Petrol,Manual,6.30,"Lb Nagar, Hyderabad"
2018,Maruti Swift Dzire VDI,"95,000",Diesel,Manual,6.35,"Lb Nagar, Hyderabad"
2009,Maruti Swift Vdi BSIII,"1,26,677",Diesel,Manual,2.10,"Nagole, Hyderabad"
2019,Mercedes-Benz CLA 200 CDI Style,"65,735",Diesel,Automatic,25.96,"Jntu Kukat Pally, Hyderabad"
2016,Honda Jazz 1.2 S i VTEC,"76,384",Petrol,Manual,3.67,"Rangareddi, Hyderabad"
2009,Maruti Swift Dzire VDi,"88,012",Diesel,Manual,2.25,"Nagole, Hyderabad"
2012,Maruti Swift Dzire Ldi BSIV,"2,57,246",Diesel,Manual,2.95,"Kukatpally, Hyderabad"
2014,Maruti Alto 800 VXI,"29,757",Petrol,Manual,2.20,"Rangareddi, Hyderabad"
2022,Tata Tigor XZ Plus BSVI,"58,785",Petrol,Manual,5.73,"Begumbazar, Hyderabad"
2015,Audi A4 2.0 TDI Premium Plus,"56,836",Diesel,Automatic,14.64,"Jntu Kukat Pally, Hyderabad"
2015,Maruti Alto K10 VXI AMT,"52,352",Petrol,Automatic,2.80,"Vaishalinagar, Hyderabad"
2014,Hyundai Grand i10 CRDi Magna,"1,45,992",Diesel,Manual,2.75,"Kukatpally, Hyderabad"
2022,Mahindra XUV300 W8 Diesel Sunroof BSVI,"56,215",Diesel,Manual,9.99,"Begumbazar, Hyderabad"
2019,Honda BR-V i-VTEC V CVT,"77,285",Petrol,Automatic,7.76,"Begumbazar, Hyderabad"
2018,Hyundai Creta 1.6 E Plus,"75,966",Petrol,Manual,7.53,"Rangareddi, Hyderabad"
2017,Mercedes-Benz CLA 200 CGI Sport,"13,000",Petrol,Automatic,24.95,"Banjara Hills, Hyderabad"
2018,Tata Nexon 1.2 Revotron XM,"82,532",Petrol,Manual,6.10,"Rangareddi, Hyderabad"
2021,Maruti Wagon R ZXI 1.2,"55,074",Petrol,Manual,4.93,"Begumbazar, Hyderabad"
2014,Honda Brio S MT,"77,983",Petrol,Manual,2.84,"Begumbazar, Hyderabad"
2015,Maruti Wagon R VXI BS IV,"86,547",Petrol,Manual,2.89,"Begumbazar, Hyderabad"
2019,BMW X1 sDrive20d Expedition,"58,000",Diesel,Automatic,28.40,"Samskruthi S.O, Hyderabad"
2021,Volkswagen Polo 1.0 TSI Highline Plus AT,"35,997",Petrol,Automatic,8.11,"Begumbazar, Hyderabad"
2013,Maruti Swift Dzire VXI,"77,138",Petrol,Manual,3.78,"Begumbazar, Hyderabad"
2018,Tata Nexon 1.2 Revotron XM,"1,00,000",Petrol,Manual,7.90,"LB Nagar, Hyderabad"
2014,Maruti Swift Dzire VXI,"89,851",Petrol,Manual,3.75,"Rangareddi, Hyderabad"
2014,Mahindra XUV500 W4,"80,000",Diesel,Manual,6.50,"LB Nagar, Hyderabad"
2011,Mercedes-Benz C-Class 220 CDI AT,"68,000",Diesel,Automatic,6.25,"Bowenpally, Hyderabad"
2018,Toyota Innova Crysta 2.4 G Plus MT 8 STR,"1,20,000",Diesel,Manual,19.25,"Madhapur, Hyderabad"
2007,Mahindra Scorpio DX 2.6 Turbo 7 Str,"2,46,792",Diesel,Manual,3.50,"Uppal, Hyderabad"
2015,Mercedes-Benz CLA 200 CDI Sport,"78,411",Diesel,Automatic,17,"Musheerabad DSO, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,11,000",Diesel,Manual,36,"Lb Nagar, Hyderabad"
2020,Toyota Innova Crysta 2.4 VX 8 STR,"77,000",Diesel,Manual,22.50,"Banjara Hills, Hyderabad"
2021,Toyota Innova Crysta 2.4 G 7 STR,"29,000",Diesel,Manual,23.50,"LB Nagar, Hyderabad"
2014,Renault Duster 110PS Diesel RxZ,"85,000",Diesel,Manual,4.60,"LB Nagar, Hyderabad"
2016,Maruti Celerio ZXI,"58,277",Petrol,Manual,3.66,"Begumbazar, Hyderabad"
2016,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,"1,40,000",Diesel,Manual,8.75,"Mehdipatnam, Hyderabad"
2018,Mahindra XUV500 W11 BSIV,"1,25,000",Diesel,Manual,12.50,"Lb Nagar, Hyderabad"
2015,Toyota Fortuner 4x2 Manual,"1,43,000",Diesel,Manual,17.90,"LB Nagar, Hyderabad"
2015,Volkswagen Polo Exquisite 1.5 TDI Highline,"44,000",Diesel,Manual,5.99,"LB Nagar, Hyderabad"
2017,Maruti Dzire AMT ZDI Plus,"1,06,115",Diesel,Automatic,6.50,"Vaishalinagar, Hyderabad"
2014,Hyundai Verna 1.6 SX,"93,816",Diesel,Manual,4.58,"Begumbazar, Hyderabad"
2017,Toyota Innova Crysta 2.4 VX MT,"58,000",Diesel,Manual,18.80,"Samskruthi S.O, Hyderabad"
2019,Datsun RediGO 1.0 T Option,"40,430",Petrol,Manual,2.85,"Uppal, Hyderabad"
2017,Maruti Alto 800 VXI,"49,757",Petrol,Manual,2.67,"Rangareddi, Hyderabad"
2013,Hyundai EON Era Plus,"83,000",Petrol,Manual,2.10,"Lb Nagar, Hyderabad"
2019,Renault KWID Climber 1.0 AMT,"46,275",Petrol,Automatic,3.68,"Rangareddi, Hyderabad"
2019,Toyota Innova Crysta 2.4 GX MT BSIV,"87,500",Diesel,Manual,19.85,"Madhapur, Hyderabad"
2020,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"8,000",Diesel,Automatic,53.50,"Mehdipatnam, Hyderabad"
2014,Hyundai i20 Magna 1.4 CRDi,"1,07,000",Diesel,Manual,4.25,"Mehdipatnam, Hyderabad"
2023,Toyota Fortuner 4X2 Diesel AT BSVI,"45,000",Diesel,Automatic,42.95,"Banjara Hills, Hyderabad"
2018,Datsun RediGO T Option,"85,706",Petrol,Manual,2.42,"Rangareddi, Hyderabad"
2023,MG ZS EV Exclusive,"35,000",Electric,Automatic,16.95,"Banjara Hills, Hyderabad"
2012,Hyundai i10 Sportz,"81,000",Petrol,Manual,2.65,"Khairatabad, Hyderabad"
2015,Maruti Alto 800 LXI,"36,871",Petrol,Manual,2.61,"Begumbazar, Hyderabad"
2012,BMW 5 Series 525d,"40,000",Diesel,Automatic,14.50,"Mehdipatnam, Hyderabad"
2011,Mercedes-Benz C-Class C 250 CDI Elegance,"98,000",Diesel,Automatic,6,"Mehdipatnam, Hyderabad"
