Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2014,Mercedes-Benz M-Class ML 350 4Matic,"94,000",Diesel,Automatic,14.75,"Shakti Nagar, New Delhi"
2020,MG Hector Sharp DCT,"78,000",Petrol,Automatic,12.75,"Karam Pura, New Delhi"
2018,Hyundai Creta 1.6 VTVT AT SX Plus,"61,075",Petrol,Automatic,9.90,"Vikas Puri, New Delhi"
2022,Tata Safari XZA Plus AT,"37,000",Diesel,Automatic,17.95,"Naraina, New Delhi"
2020,Renault Triber RXZ BSVI,"24,234",Petrol,Manual,5.79,"Dwarka Sector-6, New Delhi"
2021,Hyundai Venue S,"46,000",Petrol,Manual,7.50,"Preet Vihar, New Delhi"
2017,Honda City i VTEC CVT SV,"72,000",Petrol,Automatic,7.25,"Preet Vihar, New Delhi"
2016,Maruti Baleno Zeta,"76,000",Petrol,Manual,3.90,"Distt. Court Complex Dwarka, New Delhi"
2019,Hyundai i20 Sportz Plus BSIV,"75,000",Petrol,Manual,5.23,"Nauroji Nagar, New Delhi"
2018,Maruti Baleno 1.2 CVT Zeta,"40,000",Petrol,Automatic,5.55,"Ramesh Nagar, New Delhi"
2023,Mercedes-Benz S-Class S 350d,"7,000",Diesel,Automatic,1.39 Crore,"Ashok Vihar, New Delhi"
2015,Volvo S60 D5 Inscription,"68,000",Diesel,Automatic,9.95,"Naraina, New Delhi"
2015,Hyundai Verna 1.6 VTVT,"59,000",Petrol,Manual,5.49,"Chittranjan Park, New Delhi"
2019,Maruti Baleno 1.2 Zeta,"58,000",Petrol,Manual,5.60,"Preet Vihar, New Delhi"
2021,Kia Sonet GTX Plus Turbo iMT BSVI,"68,000",Petrol,Manual,9.75,"Ramesh Nagar, New Delhi"
2016,Toyota Corolla Altis 1.8 G CVT,"74,658",Petrol,Automatic,6.65,"Chattarpur, New Delhi"
2019,Kia Seltos GTX Plus,"78,000",Petrol,Manual,10.40,"Shakarpur, New Delhi"
2019,Maruti Baleno Alpha CVT,"55,546",Petrol,Automatic,5.95,"Pitampura, New Delhi"
2015,Honda Jazz 1.2 SV i VTEC,"68,000",Petrol,Manual,3.35,"Preet Vihar, New Delhi"
2020,Hyundai Creta 1.6 SX Automatic,"55,000",Petrol,Automatic,12.75,"Naraina, New Delhi"
2018,Ford Ecosport 1.5 Petrol Titanium BSIV,"63,000",Petrol,Manual,6.70,"Preet Vihar, New Delhi"
2016,Hyundai Creta 1.6 VTVT SX Plus,"68,000",Petrol,Manual,7.45,"Preet Vihar, New Delhi"
2020,Mercedes-Benz E-Class Exclusive E 220d,"37,000",Diesel,Automatic,44.95,"Ashok Vihar, New Delhi"
2016,Audi Q5 3.0 TDI Quattro,"60,000",Diesel,Automatic,13.75,"Vikas Puri, New Delhi"
2017,Hyundai Creta 1.6 VTVT E Plus,"52,000",Petrol,Manual,7.25,"Preet Vihar, New Delhi"
2015,Honda City i VTEC SV,"62,000",Petrol,Manual,5.45,"Vigyan Vihar, New Delhi"
2020,Hyundai Venue S BSIV,"30,000",Petrol,Manual,9.15,"Rajouri Garden, New Delhi"
2019,Maruti Baleno 1.2 Zeta,"42,000",Petrol,Manual,4.65,"Distt. Court Complex Dwarka, New Delhi"
2018,Ford Ecosport 1.5 Petrol Titanium BSIV,"63,000",Petrol,Manual,6.75,"Vigyan Vihar, New Delhi"
2021,Honda City VX CVT,"63,056",Petrol,Automatic,11.75,"Vikas Puri, New Delhi"
2023,Hyundai Creta SX Opt IVT,"24,000",Petrol,Automatic,16.40,"Preet Vihar, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"72,000",Petrol,Automatic,7.65,"Distt. Court Complex Dwarka, New Delhi"
2018,Mini Cooper Countryman Cooper SD,"73,000",Diesel,Automatic,23.50,"Naraina, New Delhi"
2020,Maruti Ertiga ZXI AT,"32,000",Petrol,Automatic,8.95,"Bengali Market, New Delhi"
2020,Maruti Baleno Delta,"25,700",Petrol,Manual,5.90,"Prashant Vihar, New Delhi"
2013,Maruti Ritz VXI AT,"26,755",Petrol,Automatic,3,"Chattarpur, New Delhi"
2020,Hyundai Venue SX Turbo,"48,000",Petrol,Manual,8.99,"Preet Vihar, New Delhi"
2019,Kia Seltos GTK,"28,450",Petrol,Manual,12,"Vikas Puri, New Delhi"
2017,Honda City i VTEC V,"58,000",Petrol,Manual,6.75,"Model Town Ii, New Delhi"
2021,Kia Seltos HTK G,"5,100",Petrol,Manual,10.31,"Ashok Vihar, New Delhi"
2018,Jaguar XF 2.0 Diesel Prestige,"14,000",Diesel,Automatic,28,"Vikaspuri, New Delhi"
2019,Honda City SV MT,"43,000",Petrol,Manual,7.50,"Defence Colony, New Delhi"
2019,Hyundai Creta 1.6 VTVT E Plus,"65,000",Petrol,Manual,8.95,"Dwarka Sector-6, New Delhi"
2020,Toyota Fortuner 2.8 4WD AT BSIV,"55,000",Diesel,Automatic,34,"Naraina, New Delhi"
2022,Honda City V CVT,"39,000",Petrol,Automatic,11.75,"Vikas Puri, New Delhi"
2021,Hyundai Venue SX Turbo,"39,000",Petrol,Manual,8.50,"Rohini Sector 25, New Delhi"
2023,Audi A4 Technology,"12,579",Petrol,Automatic,40.95,"Dwarka Sector-6, New Delhi"
2023,Toyota Fortuner 4X4 Diesel AT,"13,000",Diesel,Automatic,45.25,"Naraina, New Delhi"
2019,Honda Amaze V Petrol BSIV,"39,000",Petrol,Manual,6.25,"505 A B Workshop, New Delhi"
2016,Mercedes-Benz CLA 200 CGI Sport,"68,000",Petrol,Automatic,17,"Bengali Market, New Delhi"
2022,Toyota Innova Crysta 2.4 ZX 7 STR AT,"72,000",Diesel,Automatic,24,"Shakti Nagar, New Delhi"
2015,Hyundai i20 Asta 1.2,"66,784",Petrol,Manual,3.85,"Vasant Kunj, New Delhi"
2023,Kia Seltos HTX IVT,"13,120",Petrol,Automatic,15.50,"Ashok Vihar, New Delhi"
2021,MG Hector Shine MT,"47,000",Petrol,Manual,13.90,"Chittranjan Park, New Delhi"
2021,Hyundai Creta S BSVI,"47,000",Petrol,Manual,10.75,"Dr.mukerjee Nagar, New Delhi"
2023,Toyota Fortuner 4X4 Diesel AT,"20,000",Diesel,Automatic,42.75,"Naraina, New Delhi"
2021,Maruti Vitara Brezza ZXI Plus AT,"64,000",Petrol,Automatic,8.25,"Ramesh Nagar, New Delhi"
2021,MG Gloster Savvy 7-Str,"40,000",Diesel,Automatic,29.99,"Chittranjan Park, New Delhi"
2016,Hyundai Creta 1.6 VTVT S,"45,697",Petrol,Manual,6.49,"Pitampura, New Delhi"
2013,Honda City S,"75,826",Petrol,Manual,3.30,"Vasant Kunj, New Delhi"
2020,Hyundai Creta S BSVI,"38,000",Petrol,Manual,10.45,"Dr.mukerjee Nagar, New Delhi"
2023,Audi A6 45 TFSI Technology WO Matrix BSVI,"6,500",Petrol,Automatic,55.50,"Ashok Vihar, New Delhi"
2023,Hyundai Tucson Signature Diesel 4WD AT,"40,000",Diesel,Automatic,29.25,"Vikas Puri, New Delhi"
2016,Hyundai Creta 1.6 VTVT S,"96,000",Petrol,Manual,6.25,"Naraina, New Delhi"
2018,Land Rover Range Rover Sport SE,"54,000",Diesel,Automatic,64.99,"Chittranjan Park, New Delhi"
2018,Hyundai Creta 1.6 SX,"52,000",Petrol,Manual,8.40,"Ashok Nagar, New Delhi"
2016,Mercedes-Benz G-Class G63 AMG,"52,000",Petrol,Automatic,1.40 Crore,"Tilak Nagar East, New Delhi"
2013,Toyota Etios V,"63,274",Petrol,Manual,2.70,"Vasant Kunj, New Delhi"
2022,Kia Carnival Limousine Plus,"46,000",Diesel,Automatic,33.75,"Krishna Nagar, New Delhi"
2017,Honda Amaze S i-VTEC,"42,000",Petrol,Manual,3.99,"Krishna Nagar, New Delhi"
2021,Maruti Baleno Zeta Diesel,"38,948",Diesel,Manual,6,"Rajouri Garden, New Delhi"
2013,Volkswagen Polo 1.2 MPI Highline,"76,000",Petrol,Manual,2.55,"Vasant Kunj, New Delhi"
2022,BMW X7 xDrive 40i M Sport,"9,000",Petrol,Automatic,1.15 Crore,"Ashok Vihar, New Delhi"
2021,Audi RS5 Sportback BSVI,"12,000",Petrol,Automatic,78.75,"Ashok Vihar, New Delhi"
2017,Mercedes-Benz E-Class E 350d,"39,500",Diesel,Automatic,30,"Janakpuri, New Delhi"
2022,Hyundai Creta EX BSVI,"29,000",Petrol,Manual,9.95,"Distt. Court Complex Dwarka, New Delhi"
2017,Maruti Baleno 1.2 CVT Alpha,"54,000",Petrol,Automatic,5.75,"Vikaspuri, New Delhi"
2019,Maruti Ertiga ZXI Plus,"35,000",Petrol,Manual,8.75,"Bengali Market, New Delhi"
2021,Maruti Swift LXI BSVI,"65,000",Petrol,Manual,5.15,"M.b.s. Nagar, New Delhi"
2016,Maruti Celerio ZXI AT,"49,672",Petrol,Automatic,3,"Chattarpur, New Delhi"
2022,Honda City V MT,"13,000",Petrol,Manual,10.95,"Rajouri Garden, New Delhi"
2017,Hyundai Creta 1.6 VTVT Base,"89,000",Petrol,Manual,7.65,"Saraswati Vihar, New Delhi"
2016,BMW X3 xDrive20d Expedition,"53,000",Diesel,Automatic,19.25,"Vikaspuri, New Delhi"
2013,Hyundai i10 Era,"68,000",Petrol,Manual,2.75,"Preet Vihar, New Delhi"
2016,Mahindra Bolero SLE,"85,000",Diesel,Manual,4.75,"Ramesh Nagar, New Delhi"
2022,Hyundai Venue SX Turbo,"39,112",Petrol,Manual,8.84,"Pitampura, New Delhi"
2021,MG Hector Sharp MT,"36,000",Petrol,Manual,15.50,"Chittranjan Park, New Delhi"
2012,Hyundai i10 Magna 1.1L,"89,000",Petrol,Manual,1.65,"Distt. Court Complex Dwarka, New Delhi"
2015,Hyundai Grand i10 Sportz,"26,000",Petrol,Manual,3.65,"Lajpat Nagar, New Delhi"
2017,Mercedes-Benz E-Class E250 CDI Avantgarde,"53,000",Diesel,Automatic,17.50,"Karol Bagh, New Delhi"
2019,Maruti Baleno Zeta,"32,366",Petrol,Manual,5.76,"Pitampura, New Delhi"
2015,Maruti Swift Dzire VXI 1.2,"56,232",Petrol,Manual,3.65,"Rohini Courts, New Delhi"
2018,Audi Q3 30 TFSI Premium FWD,"87,000",Petrol,Automatic,17.95,"Karol Bagh, New Delhi"
2019,Honda City i-VTEC CVT V,"57,000",Petrol,Automatic,6.85,"Bengali Market, New Delhi"
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"31,562",Petrol,Manual,5.04,"Rajouri Garden, New Delhi"
2018,Honda Brio 1.2 S MT,"37,085",Petrol,Manual,3.85,"Rohini Courts, New Delhi"
2018,Jaguar XE 2.0L Diesel Prestige,"40,000",Diesel,Automatic,17.50,"Ramesh Nagar, New Delhi"
2020,Land Rover Range Rover Velar R-Dynamic S Diesel 2019-2020,"53,000",Diesel,Automatic,68,"Aya Nagar, New Delhi"
2017,Hyundai i20 1.2 Spotz,"54,000",Petrol,Manual,5.10,"Sector 6 - Rohini, New Delhi"
2023,Mercedes-Benz G-Class 400d Adventure Edition,"6,100",Diesel,Automatic,2.85 Crore,"Tilak Nagar East, New Delhi"
2015,Maruti Ciaz AT ZXi Plus,"58,000",Petrol,Automatic,5.25,"Lajpat Nagar, New Delhi"
2017,BMW 3 Series GT M Sport Petrol,"47,000",Petrol,Automatic,26.25,"Nariana, New Delhi"
2020,Hyundai i20 Sportz BSVI,"42,000",Petrol,Manual,6,"Nehru Nagar, New Delhi"
2020,Porsche 718 Boxster BSVI,"8,600",Petrol,Automatic,1.19 Crore,"Tilak Nagar East, New Delhi"
2017,Jeep Compass 2.0 Longitude BSIV,"60,000",Diesel,Manual,8.50,"Karam Pura, New Delhi"
2020,Kia Seltos HTK Plus D,"25,000",Diesel,Manual,12.25,"Dwarka Sector-6, New Delhi"
2021,Kia Seltos HTX G,"5,800",Petrol,Manual,12.75,"Shalimar Bagh, New Delhi"
2024,Mahindra Thar Earth Edition,"10,000",Petrol,Manual,14.99,New Delhi
2018,Maruti S Cross Zeta DDiS 200 SH,"54,300",Diesel,Manual,6.60,"Lajpat Nagar, New Delhi"
2014,Honda City i VTEC CVT SV,"76,000",Petrol,Automatic,4.31,"Chittranjan Park, New Delhi"
2023,Hyundai Creta EX BSVI,"12,500",Petrol,Manual,12.25,"Prashant Vihar, New Delhi"
2022,BMW Z4 sDrive 20i,"21,000",Petrol,Automatic,78.75,"Patparganj, New Delhi"
2018,Mercedes-Benz CLA 200 CGI Sport,"32,300",Petrol,Automatic,26,"Patel Nagar, New Delhi"
2023,Hyundai Verna SX IVT Opt,"28,800",Petrol,Automatic,14.75,"Rohini Sector 25, New Delhi"
2019,Honda Amaze S Petrol BSIV,"52,000",Petrol,Manual,5.90,"Preet Vihar, New Delhi"
2024,Porsche Macan Standard,"19,526",Petrol,Automatic,79.75,"Patparganj, New Delhi"
2019,Mercedes-Benz GLA Class 200 d Style,"42,500",Diesel,Automatic,21,"Vikaspuri, New Delhi"
2018,Toyota Yaris V BSIV,"52,000",Petrol,Manual,6.35,"Ashok Vihar, New Delhi"
2023,MG Hector Plus Savvy Pro CVT,"10,000",Petrol,Automatic,18.50,"Saket, New Delhi"
2017,Renault KWID 1.0 AMT RXT,"29,000",Petrol,Automatic,2.25,"Aruna Nagar, New Delhi"
2016,Skoda Octavia Elegance 1.8 TSI AT,"57,000",Petrol,Automatic,9.50,"Preet Vihar, New Delhi"
2015,Mercedes-Benz GLA Class 200,"70,000",Petrol,Automatic,16.50,"Naraina, New Delhi"
2022,Skoda Slavia 1.0 TSI Style AT BSVI,"17,000",Petrol,Automatic,14.90,"Ashok Vihar, New Delhi"
2022,BMW Z4 sDrive 20i,"21,000",Petrol,Automatic,78.75,"Patparganj, New Delhi"
2016,Hyundai Creta 1.6 VTVT S,"64,000",Petrol,Manual,7.25,"Geeta Colony, New Delhi"
2023,Kia Carens Luxury Plus iMT BSVI,"7,000",Petrol,Automatic,17.75,"Bengali Market, New Delhi"
2021,Mercedes-Benz GLC 220d 4MATIC,"38,000",Diesel,Automatic,48,"Janakpuri, New Delhi"
2024,Porsche Macan Standard,"19,526",Petrol,Automatic,79.75,"Patparganj, New Delhi"
2017,Volkswagen Vento 1.2 TSI Highline AT,"56,000",Petrol,Automatic,6.25,"Krishna Nagar, New Delhi"
2021,BMW 5 Series 520d Luxury Line,"20,000",Diesel,Automatic,46.50,"Karol Bagh, New Delhi"
2016,Maruti Baleno 1.2 Delta,"70,000",Petrol,Manual,4,"Tagore Garden, New Delhi"
2024,Mercedes-Benz EQA 250 Plus,"1,896",Electric,Automatic,56,"Sector 21e, Gurgaon"
2019,Toyota Innova Crysta 2.7 GX AT BSIV,"52,086",Petrol,Automatic,18.25,"Vikas Puri, New Delhi"
2019,Honda Amaze V Petrol BSIV,"68,561",Petrol,Manual,5.86,"Rohini Courts, New Delhi"
2020,Hyundai Creta 1.6 CRDi SX,"28,000",Diesel,Manual,13.21,"Bengali Market, New Delhi"
2023,BMW 3 Series Gran Limousine 320Ld M Sport BSVI,"20,514",Diesel,Automatic,51,"Sector 21e, Gurgaon"
2022,Kia Seltos HTE Diesel,"24,000",Diesel,Manual,12.80,"Jangpura, New Delhi"
2021,Jeep Compass 1.4 Anniversary Edition DCT 2021-2022,"25,089",Petrol,Automatic,18.75,"Vikas Puri, New Delhi"
2015,Hyundai Grand i10 Magna,"59,000",Petrol,Manual,3.75,"Pandav Nagar, New Delhi"
2023,BMW iX xDrive40,"18,515",Electric,Automatic,88,"Sector 21e, Gurgaon"
2017,Hyundai Grand i10 Magna,"38,000",Petrol,Manual,4.20,"Ip Extension, New Delhi"
2015,Maruti Baleno 1.2 Delta,"53,000",Petrol,Manual,3.95,"Kamla Nagar, New Delhi"
2023,Kia Carens Prestige,"16,000",Petrol,Manual,10.75,"Pitampura, New Delhi"
2023,Mercedes-Benz EQB 350 4Matic,"9,030",Electric,Automatic,60,"Sector 21e, Gurgaon"
2021,Maruti XL6 Zeta,"49,000",Petrol,Manual,10.25,"Preet Vihar, New Delhi"
2019,Ford Endeavour 3.2 Titanium AT 4X4,"40,000",Diesel,Automatic,27.75,"Karol Bagh, New Delhi"
2019,Maruti Baleno Delta,"61,000",Petrol,Manual,5.30,"Ashok Vihar, New Delhi"
2023,BMW iX1 xDrive30 M Sport,"9,691",Electric,Automatic,54,"Sector 21e, Gurgaon"
2016,Hyundai i20 Sportz 1.2,"68,454",Petrol,Manual,4.41,"Dwarka Sector-6, New Delhi"
2017,Honda City i VTEC V,"68,000",Petrol,Manual,6.80,"Preet Vihar, New Delhi"
2016,Maruti Ciaz VXi Option,"11,000",Petrol,Manual,5.50,"Preet Vihar, New Delhi"
2023,BMW iX1 xDrive30 M Sport,"9,861",Electric,Automatic,54,"Sector 21e, Gurgaon"
2022,Volkswagen Taigun 1.5 TSI GT BSVI,"39,000",Petrol,Manual,11.68,"Pitampura, New Delhi"
2021,Kia Seltos HTK Plus D,"18,000",Diesel,Manual,13.80,"Karam Pura, New Delhi"
2021,Kia Seltos HTX IVT G,"42,050",Petrol,Automatic,13.50,"Vikas Puri, New Delhi"
2022,BMW X5 xDrive 40i M Sport,"42,929",Petrol,Automatic,88,"Sector 21e, Gurgaon"
2018,Mercedes-Benz GLA Class 200 Sport,"35,000",Petrol,Automatic,23.75,"Naraina, New Delhi"
2017,Mini Cooper Clubman Cooper S,"49,000",Petrol,Automatic,26,"Janakpuri, New Delhi"
2015,Jaguar XF 2.0 Litre Petrol,"29,000",Petrol,Automatic,14.90,"Ashok Nagar, New Delhi"
2023,BMW 6 Series GT 630i M Sport BSVI,"18,000",Petrol,Automatic,65,"Sector 21e, Gurgaon"
2017,Jaguar XJ 2.0L Portfolio,"21,000",Petrol,Automatic,55,"Chittranjan Park, New Delhi"
2021,Kia Seltos GTX Plus,"43,000",Petrol,Manual,14.50,"Lajpat Nagar, New Delhi"
2014,Honda City i VTEC CVT SV,"76,000",Petrol,Automatic,4.25,"Tagore Garden, New Delhi"
2023,BMW 3 Series Gran Limousine 320Ld M Sport,"19,818",Diesel,Automatic,51,"Sector 21e, Gurgaon"
2023,Hyundai Venue N Line N8 turbo DCT,"24,105",Petrol,Automatic,11.90,"Kailash Colony, New Delhi"
2019,Maruti Swift Dzire VXI 1.2,"76,000",Petrol,Manual,5.70,"Vikas Puri, New Delhi"
2018,Jeep Compass 1.4 Limited Plus BSIV,"78,000",Petrol,Automatic,12.25,"Karol Bagh, New Delhi"
2018,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"68,615",Diesel,Automatic,35,"Sector 21e, Gurgaon"
2019,Maruti Swift LXI,"64,000",Petrol,Manual,5.10,"Preet Vihar, New Delhi"
2019,Jeep Compass 1.4 Limited,"52,000",Petrol,Automatic,12.90,"Chittranjan Park, New Delhi"
2016,BMW X1 sDrive20d Expedition,"57,000",Diesel,Automatic,15.95,"Lajpat Nagar, New Delhi"
2020,Volvo XC40 T4 R-Design,"36,394",Petrol,Automatic,31,"Sector 21e, Gurgaon"
2019,Maruti Swift VXI,"60,000",Petrol,Manual,5.05,"Preet Vihar, New Delhi"
2014,Honda Amaze E i-Vtech,"65,000",Petrol,Manual,3.23,"Nauroji Nagar, New Delhi"
2017,Maruti Baleno 1.2 Delta,"65,000",Petrol,Manual,5.10,"Preet Vihar, New Delhi"
2016,Volvo XC 90 D5 Momentum BSIV,"70,000",Diesel,Automatic,27,Gurgaon
2020,Maruti Vitara Brezza VXI,"29,000",Petrol,Manual,7.99,"Preet Vihar, New Delhi"
2019,Maruti Swift VXI,"60,000",Petrol,Manual,5.10,"Vigyan Vihar, New Delhi"
2019,Maruti Ciaz Alpha Automatic BSIV,"46,288",Petrol,Automatic,7.86,"Pitampura, New Delhi"
2022,BMW 3 Series 320d Luxury Line,"37,000",Diesel,Automatic,44,Gurgaon
2023,Lexus ES 300h Luxury,"3,800",Petrol,Automatic,67,"Naraina, New Delhi"
2021,MG Hector Shine MT,"13,000",Petrol,Manual,13.50,"Karol Bagh, New Delhi"
2021,Honda City i-VTEC CVT VX,"39,000",Petrol,Automatic,11.35,"Lajpat Nagar, New Delhi"
2018,Ford Mustang V8,"9,197",Petrol,Automatic,83,"Sector 21e, Gurgaon"
2016,Honda City i VTEC VX,"78,000",Petrol,Manual,6.20,"Vikas Puri, New Delhi"
2019,Maruti XL6 Alpha,"8,000",Petrol,Manual,9.90,"Lajpat Nagar, New Delhi"
2015,Hyundai i20 Sportz 1.2,"1,16,009",Petrol,Manual,4.03,"Dwarka Sector-6, New Delhi"
2020,Mercedes-Benz C-Class Progressive C 200,"18,000",Petrol,Automatic,37,"Sector 21e, Gurgaon"
2018,Hyundai Creta 1.6 E Plus,"72,000",Petrol,Manual,7.45,"Ashok Vihar, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"91,332",Petrol,Automatic,7.50,"Rohini Courts, New Delhi"
2018,Maruti Baleno 1.2 Zeta,"30,000",Petrol,Manual,5.90,"Ashok Vihar, New Delhi"
2023,Mini Cooper SE Electric,"3,661",Electric,Automatic,41,"Sector 21e, Gurgaon"
2020,MG Hector Sharp Diesel MT,"59,000",Diesel,Manual,12.25,"Karampura, New Delhi"
2021,Mercedes-Benz A-Class Limousine A 200 BSVI,"40,000",Petrol,Automatic,38,"Karol Bagh, New Delhi"
2017,Hyundai Grand i10 Era,"51,000",Petrol,Manual,3.10,"Nauroji Nagar, New Delhi"
2023,BMW X3 2022-2025 xDrive30i SportX Plus,"38,247",Petrol,Automatic,46,"Sector 21e, Gurgaon"
2023,Hyundai Verna SX Opt,"13,000",Petrol,Manual,14.50,"Ashok Vihar, New Delhi"
2021,Mercedes-Benz E-Class Exclusive E 220d BSVI,"35,000",Diesel,Automatic,52.90,"Patel Nagar, New Delhi"
2021,Maruti Baleno Delta,"48,000",Petrol,Manual,5.95,"Preet Vihar, New Delhi"
2021,BMW X3 xDrive 20d Luxury Line,"28,471",Diesel,Automatic,48,"Sector 21e, Gurgaon"
2020,Kia Seltos HTX G,"34,000",Petrol,Manual,10.50,"Nauroji Nagar, New Delhi"
2016,BMW 3 Series GT Luxury Line,"69,000",Diesel,Automatic,14.99,"Dilshad Garden, New Delhi"
2023,Kia Seltos HTX,"24,000",Petrol,Manual,15,"Preet Vihar, New Delhi"
2021,Lexus ES 300h Luxury 2020-2022,"43,953",Petrol,Automatic,50,"Sector 21e, Gurgaon"
2017,Mercedes-Benz GLE 350d,"71,008",Diesel,Automatic,29.90,"Patel Nagar, New Delhi"
2017,BMW 7 Series 740Li DPE Signature,"69,000",Petrol,Automatic,52,"Vikas Puri, New Delhi"
2015,Hyundai i20 1.2 Anniversary Edition,"58,000",Petrol,Manual,4,"Bengali Market, New Delhi"
2017,BMW 3 Series GT Luxury Line,"76,805",Diesel,Automatic,25,"Sector 21e, Gurgaon"
2023,Kia Carens Prestige BSVI,"14,000",Petrol,Manual,12.50,"Preet Vihar, New Delhi"
2021,MG Hector Sharp AT BSIV,"38,000",Petrol,Automatic,15.35,"Defence Colony, New Delhi"
2019,MG Hector Sharp AT BSIV,"52,000",Petrol,Automatic,12.75,"Bengali Market, New Delhi"
2015,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,"80,660",Diesel,Automatic,25,"Sector 21e, Gurgaon"
2018,Mercedes-Benz CLA 200 CDI Sport,"30,000",Diesel,Automatic,19,"Karol Bagh, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"58,000",Petrol,Automatic,8.90,"Gujranwala Town, New Delhi"
2021,Land Rover Range Rover Evoque 2.0 R-Dynamic SE diesel 2020-2021,"34,000",Diesel,Automatic,45,"Karol Bagh, New Delhi"
2020,Mercedes-Benz E-Class Expression E 220d,"25,000",Diesel,Automatic,45,Gurgaon
2023,Hyundai Venue S Opt Turbo DCT,"8,000",Petrol,Automatic,12.65,"Defence Colony, New Delhi"
2015,Honda City i VTEC VX,"62,000",Petrol,Manual,5.45,"Preet Vihar, New Delhi"
2020,Honda City V MT,"65,000",Petrol,Manual,8.45,"Lajpat Nagar, New Delhi"
2023,Mercedes-Benz C-Class C 200 BSVI,"25,510",Petrol,Automatic,48,"Sector 21e, Gurgaon"
2016,Honda City i VTEC VX Option,"62,000",Petrol,Manual,5.75,"Sunder Nagari, New Delhi"
2017,Hyundai i10 Sportz 1.1L,"42,000",Petrol,Manual,4.75,"Bengali Market, New Delhi"
2020,Jeep Compass 1.4 Limited Plus BSIV,"26,000",Petrol,Automatic,15,"Bengali Market, New Delhi"
2021,Mercedes-Benz GLS 400d 4MATIC BSVI,"12,415",Diesel,Automatic,98,"Sector 21e, Gurgaon"
2017,Mercedes-Benz GLE 350d,"71,000",Diesel,Automatic,29.90,"Patel Nagar, New Delhi"
2016,Honda City i VTEC CVT VX,"39,000",Petrol,Automatic,6.75,"Ramesh Nagar, New Delhi"
2018,Hyundai i20 Petrol CVT Asta,"53,051",Petrol,Automatic,6.59,"Rajouri Garden, New Delhi"
2023,Mini Cooper SE Electric,"5,309",Electric,Automatic,41,"Sector 21e, Gurgaon"
2017,Maruti Baleno 1.2 Zeta,"65,000",Petrol,Manual,5.20,"Ramesh Nagar, New Delhi"
2022,Mercedes-Benz AMG C 63 Coupe,"2,600",Petrol,Automatic,53,"Janakpuri, New Delhi"
2020,Mercedes-Benz C-Class Prime C 220d,"16,000",Diesel,Automatic,29.50,"Karol Bagh, New Delhi"
2023,BMW iX1 xDrive30 M Sport,"16,024",Electric,Automatic,54,"Sector 21e, Gurgaon"
2019,Mercedes-Benz C-Class Progressive C 200,"39,000",Petrol,Automatic,35.75,"Patel Nagar, New Delhi"
2022,Honda Jazz ZX CVT,"29,000",Petrol,Automatic,8.50,"Saraswati Vihar, New Delhi"
2019,Maruti Ciaz Delta 1.5,"62,700",Diesel,Manual,6.75,"Lajpat Nagar, New Delhi"
2018,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"48,396",Diesel,Automatic,32,"Sector 21e, Gurgaon"
2015,Hyundai Grand i10 Magna,"42,000",Petrol,Manual,3.25,"Shakarpur, New Delhi"
2018,Honda City i-VTEC V,"70,000",Petrol,Manual,7.50,"Chittaranjan, New Delhi"
2017,Hyundai Creta 1.6 VTVT E Plus,"82,000",Petrol,Manual,7.25,"Vikas Puri, New Delhi"
2019,Mercedes-Benz C-Class Prime C 220d,"38,603",Diesel,Automatic,32.90,"Sector 21e, Gurgaon"
2019,Honda Amaze S CVT Petrol BSIV,"76,000",Petrol,Automatic,5.30,"Jangpura, New Delhi"
2015,Honda City i VTEC CVT VX,"59,000",Petrol,Automatic,5.99,"Chittranjan Park, New Delhi"
2019,Honda CR-V 2.0L 2WD AT,"96,000",Petrol,Automatic,14.49,"Lajpat Nagar, New Delhi"
2020,BMW X7 xDrive 40i M Sport,"35,000",Petrol,Automatic,95,Gurgaon
2021,Kia Sonet HTX Diesel BSVI,"42,000",Diesel,Manual,8.90,"Sector 6 - Rohini, New Delhi"
2015,Mercedes-Benz GLA Class 200 CDI,"71,000",Diesel,Automatic,13.75,"Aya Nagar, New Delhi"
2020,Mercedes-Benz E-Class Expression E 220 d BSIV,"45,000",Diesel,Automatic,41,"Nauroji Nagar, New Delhi"
2020,Porsche Cayenne Base,"24,810",Petrol,Automatic,1.06 Crore,"Sector 21e, Gurgaon"
2021,Mercedes-Benz GLE 300d,"1,20,000",Diesel,Automatic,58,"Ramesh Nagar, New Delhi"
2018,Skoda Octavia 2.0 TDI AT L K,"46,000",Diesel,Automatic,14.80,"Lajpat Nagar, New Delhi"
2017,Hyundai i20 Asta 1.2,"55,000",Petrol,Manual,5.15,"Preet Vihar, New Delhi"
2022,Mercedes-Benz GLC 200,"38,925",Petrol,Automatic,56,"Sector 21e, Gurgaon"
